cycle,state,town_geoid,town_name,county_fips,date,days_to_election,ballots_total,ballots_new,mail_returned,inperson,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,ME,2300364780,St. Agatha town,23003,2022-11-03,5,82,6,65,17,43,25,3,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300364780,St. Agatha town,23003,2022-11-04,4,91,9,74,17,45,28,5,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300364780,St. Agatha town,23003,2022-11-05,3,91,0,74,17,45,28,5,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300364780,St. Agatha town,23003,2022-11-06,2,91,0,74,17,45,28,5,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300364780,St. Agatha town,23003,2022-11-07,1,93,2,76,17,47,28,5,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300364780,St. Agatha town,23003,2022-11-08,0,94,1,77,17,47,29,5,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-11,28,2,2,1,1,2,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-12,27,2,0,1,1,2,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-13,26,2,0,1,1,2,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-14,25,6,4,5,1,6,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-15,24,6,0,5,1,6,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-16,23,6,0,5,1,6,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-17,22,6,0,5,1,6,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-18,21,10,4,9,1,8,2,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-19,20,15,5,13,2,13,2,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-20,19,18,3,14,4,16,2,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-21,18,19,1,15,4,16,3,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-22,17,19,0,15,4,16,3,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-23,16,19,0,15,4,16,3,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-24,15,19,0,15,4,16,3,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-25,14,21,2,17,4,18,3,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-26,13,21,0,17,4,18,3,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-27,12,29,8,22,7,25,3,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-28,11,32,3,23,9,26,4,1,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-29,10,32,0,23,9,26,4,1,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-30,9,32,0,23,9,26,4,1,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-10-31,8,32,0,23,9,26,4,1,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-01,7,37,5,25,12,31,4,1,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-02,6,43,6,28,15,35,5,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-03,5,46,3,30,16,38,5,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-04,4,52,6,33,19,39,7,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-05,3,52,0,33,19,39,7,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-06,2,52,0,33,19,39,7,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-07,1,52,0,33,19,39,7,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365025,St. Francis town,23003,2022-11-08,0,52,0,33,19,39,7,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-11,28,1,1,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-12,27,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-13,26,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-14,25,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-15,24,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-16,23,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-17,22,1,0,0,1,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-18,21,2,1,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-19,20,2,0,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-20,19,2,0,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-21,18,2,0,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-22,17,2,0,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-23,16,2,0,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-24,15,2,0,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-25,14,2,0,1,1,1,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-26,13,5,3,1,4,4,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-27,12,5,0,1,4,4,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-28,11,6,1,1,5,5,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-29,10,6,0,1,5,5,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-30,9,6,0,1,5,5,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-10-31,8,6,0,1,5,5,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-01,7,8,2,1,7,5,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-02,6,8,0,1,7,5,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-03,5,9,1,2,7,5,3,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-04,4,15,6,5,10,8,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-05,3,15,0,5,10,8,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-06,2,15,0,5,10,8,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-07,1,16,1,6,10,9,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300365200,St. John plantation,23003,2022-11-08,0,16,0,6,10,9,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-07,32,1,1,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-08,31,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-09,30,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-10,29,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-11,28,6,5,6,0,3,1,0,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-12,27,8,2,6,2,4,2,0,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-13,26,11,3,8,3,5,4,0,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-14,25,11,0,8,3,5,4,0,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-15,24,11,0,8,3,5,4,0,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-16,23,11,0,8,3,5,4,0,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-17,22,13,2,10,3,5,4,0,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-18,21,16,3,13,3,5,7,0,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-19,20,17,1,14,3,6,7,0,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-20,19,17,0,14,3,6,7,0,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-21,18,20,3,16,4,6,9,0,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-22,17,20,0,16,4,6,9,0,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-23,16,20,0,16,4,6,9,0,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-24,15,22,2,17,5,8,9,0,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-25,14,27,5,22,5,10,10,0,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-26,13,29,2,24,5,12,10,0,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-27,12,32,3,27,5,13,10,0,9,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-28,11,37,5,30,7,13,13,0,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-29,10,37,0,30,7,13,13,0,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-30,9,37,0,30,7,13,13,0,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-10-31,8,44,7,33,11,16,17,0,11,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-01,7,47,3,34,13,16,19,0,12,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-02,6,51,4,36,15,17,22,0,12,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-03,5,57,6,40,17,17,25,0,15,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-04,4,59,2,41,18,17,26,0,16,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-05,3,59,0,41,18,17,26,0,16,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-06,2,59,0,41,18,17,26,0,16,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-07,1,68,9,49,19,17,33,0,18,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300367790,Sherman town,23003,2022-11-08,0,69,1,50,19,17,33,0,19,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-18,21,1,1,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-19,20,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-20,19,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-21,18,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-22,17,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-23,16,1,0,1,0,0,0,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-24,15,3,2,3,0,0,0,0,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-25,14,6,3,6,0,2,0,0,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-26,13,6,0,6,0,2,0,0,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-27,12,8,2,8,0,2,0,0,6,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-28,11,8,0,8,0,2,0,0,6,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-29,10,8,0,8,0,2,0,0,6,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-30,9,8,0,8,0,2,0,0,6,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-10-31,8,11,3,10,1,2,0,0,9,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-01,7,12,1,11,1,3,0,0,9,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-02,6,19,7,18,1,5,4,0,10,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-03,5,20,1,19,1,5,5,0,10,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-04,4,22,2,21,1,7,5,0,10,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-05,3,22,0,21,1,7,5,0,10,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-06,2,22,0,21,1,7,5,0,10,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-07,1,27,5,26,1,7,8,0,12,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300369260,Smyrna town,23003,2022-11-08,0,31,4,30,1,7,12,0,12,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-12,27,3,3,1,2,0,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-13,26,3,0,1,2,0,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-14,25,3,0,1,2,0,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-15,24,3,0,1,2,0,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-16,23,3,0,1,2,0,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-17,22,3,0,1,2,0,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-18,21,3,0,1,2,0,2,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-19,20,7,4,5,2,2,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-20,19,7,0,5,2,2,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-21,18,7,0,5,2,2,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-22,17,7,0,5,2,2,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-23,16,7,0,5,2,2,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-24,15,13,6,11,2,8,2,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-25,14,15,2,13,2,9,3,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-26,13,18,3,16,2,12,3,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-27,12,18,0,16,2,12,3,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-28,11,18,0,16,2,12,3,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-29,10,18,0,16,2,12,3,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-30,9,18,0,16,2,12,3,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-10-31,8,18,0,16,2,12,3,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-01,7,19,1,16,3,12,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-02,6,21,2,16,5,12,5,1,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-03,5,21,0,16,5,12,5,1,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-04,4,21,0,16,5,12,5,1,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-05,3,21,0,16,5,12,5,1,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-06,2,21,0,16,5,12,5,1,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-07,1,27,6,22,5,15,6,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300374405,Stockholm town,23003,2022-11-08,0,28,1,23,5,15,7,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-06,33,1,1,0,1,1,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-07,32,1,0,0,1,1,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-08,31,1,0,0,1,1,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-09,30,1,0,0,1,1,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-10,29,1,0,0,1,1,0,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-11,28,9,8,6,3,7,0,0,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-12,27,19,10,16,3,15,0,0,4,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-13,26,24,5,21,3,18,0,1,5,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-14,25,31,7,28,3,23,0,1,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-15,24,31,0,28,3,23,0,1,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-16,23,31,0,28,3,23,0,1,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-17,22,39,8,34,5,26,5,1,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-18,21,49,10,34,15,35,6,1,7,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-19,20,53,4,36,17,37,6,1,9,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-20,19,61,8,42,19,41,7,1,12,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-21,18,63,2,44,19,42,7,1,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-22,17,63,0,44,19,42,7,1,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-23,16,63,0,44,19,42,7,1,13,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-24,15,66,3,46,20,44,7,1,14,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-25,14,71,5,50,21,44,9,1,17,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-26,13,72,1,51,21,45,9,1,17,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-27,12,76,4,54,22,48,10,1,17,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-28,11,81,5,59,22,52,11,1,17,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-29,10,81,0,59,22,52,11,1,17,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-30,9,81,0,59,22,52,11,1,17,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-10-31,8,89,8,67,22,58,11,2,18,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-01,7,92,3,69,23,60,12,2,18,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-02,6,95,3,72,23,62,13,2,18,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-03,5,98,3,72,26,62,15,2,19,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-04,4,104,6,75,29,65,16,2,21,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-05,3,104,0,75,29,65,16,2,21,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-06,2,104,0,75,29,65,16,2,21,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-07,1,106,2,76,30,67,16,2,21,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300378570,Van Buren town,23003,2022-11-08,0,113,7,83,30,71,17,2,23,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-19,20,1,1,1,0,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-20,19,1,0,1,0,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-21,18,1,0,1,0,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-22,17,1,0,1,0,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-23,16,1,0,1,0,0,1,0,0,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-24,15,2,1,2,0,0,1,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-25,14,2,0,2,0,0,1,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-26,13,2,0,2,0,0,1,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-27,12,2,0,2,0,0,1,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-28,11,4,2,4,0,0,3,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-29,10,4,0,4,0,0,3,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-30,9,4,0,4,0,0,3,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-10-31,8,4,0,4,0,0,3,0,1,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-11-01,7,8,4,4,4,1,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-11-02,6,8,0,4,4,1,4,1,2,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-11-03,5,9,1,5,4,1,4,1,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-11-04,4,10,1,5,5,1,5,1,3,1,me-sos,2026-09-06T15:37:41+00:00
2022,ME,2300379270,Wade town,23003,2022-11-05,3,10,0,5,5,1,5,1,3,1,me-sos,2026-09-06T15:37:41+00:00
