cycle,state,county_fips,county_name,date,days_to_election,method,ballots_total,ballots_new,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,NC,37019,Brunswick County,2022-10-17,22,mail,1007,152,411,226,1,369,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-18,21,mail,1027,20,416,228,1,382,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-19,20,mail,1127,100,447,256,1,423,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-20,19,inperson,3343,3343,861,1432,10,1040,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-20,19,mail,1239,112,487,288,1,463,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-21,18,inperson,6462,3119,1586,2754,11,2111,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-21,18,mail,1317,78,525,307,1,484,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-22,17,inperson,7667,1205,1879,3291,16,2481,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-22,17,mail,1322,5,526,308,1,487,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-23,16,inperson,8397,730,2098,3584,19,2696,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-23,16,mail,1333,11,531,311,1,490,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-24,15,inperson,11919,3522,2943,5064,26,3886,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-24,15,mail,1539,206,606,369,2,562,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-25,14,inperson,15521,3602,3806,6579,34,5102,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-25,14,mail,1569,30,612,378,2,577,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-26,13,inperson,18901,3380,4665,7916,36,6284,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-26,13,mail,1742,173,682,421,2,637,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-27,12,inperson,22145,3244,5449,9220,39,7437,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-27,12,mail,1870,128,726,457,2,685,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-28,11,inperson,25148,3003,6111,10529,51,8457,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-28,11,mail,2048,178,778,511,2,757,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-29,10,inperson,26435,1287,6399,11086,53,8897,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-29,10,mail,2053,5,778,513,2,760,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-30,9,inperson,27192,757,6615,11383,54,9140,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-30,9,mail,2057,4,780,514,2,761,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-31,8,inperson,30306,3114,7306,12709,60,10231,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-10-31,8,mail,2387,330,879,616,4,888,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-01,7,inperson,33417,3111,7987,14088,65,11277,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-01,7,mail,2472,85,903,646,4,919,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-02,6,inperson,36523,3106,8674,15464,75,12310,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-02,6,mail,2612,140,945,702,4,961,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-03,5,inperson,39695,3172,9346,16853,89,13407,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-03,5,mail,2784,172,1000,757,5,1022,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-04,4,inperson,43301,3606,10113,18446,100,14642,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-04,4,mail,2956,172,1060,807,7,1082,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-05,3,inperson,45780,2479,10698,19458,113,15511,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-05,3,mail,2980,24,1067,816,7,1090,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-06,2,inperson,45780,0,10698,19458,113,15511,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-06,2,mail,2980,0,1067,816,7,1090,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-07,1,inperson,45780,0,10698,19458,113,15511,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-07,1,mail,3331,351,1177,918,8,1228,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-08,0,inperson,45780,0,10698,19458,113,15511,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37019,Brunswick County,2022-11-08,0,mail,3558,227,1239,993,8,1318,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-09,60,mail,7,7,5,0,0,2,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-10,59,mail,11,4,7,0,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-11,58,mail,15,4,8,2,0,5,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-12,57,mail,28,13,17,2,0,9,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-13,56,mail,29,1,17,2,0,10,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-14,55,mail,54,25,31,5,0,18,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-15,54,mail,76,22,42,7,0,27,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-16,53,mail,108,32,57,13,1,37,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-17,52,mail,108,0,57,13,1,37,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-18,51,mail,109,1,58,13,1,37,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-19,50,mail,140,31,72,17,1,50,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-20,49,mail,167,27,88,21,1,57,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-21,48,mail,197,30,104,26,1,66,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-22,47,mail,231,34,117,33,1,80,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-23,46,mail,250,19,130,33,1,86,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-24,45,mail,251,1,131,33,1,86,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-25,44,mail,254,3,132,33,1,88,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-26,43,mail,291,37,155,36,1,99,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-27,42,mail,352,61,192,42,1,117,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-28,41,mail,436,84,252,45,2,137,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-29,40,mail,454,18,261,47,3,143,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-09-30,39,mail,524,70,298,57,3,166,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-01,38,mail,526,2,300,57,3,166,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-02,37,mail,531,5,305,57,3,166,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-03,36,mail,603,72,347,62,3,191,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-04,35,mail,655,52,367,64,3,221,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-05,34,mail,768,113,428,78,3,259,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-06,33,mail,817,49,457,82,3,275,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-07,32,mail,879,62,498,85,3,293,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-08,31,mail,882,3,500,85,3,294,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-09,30,mail,882,0,500,85,3,294,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-10,29,mail,956,74,538,91,3,324,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-11,28,mail,1023,67,576,101,3,343,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-12,27,mail,1189,166,673,115,3,398,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-13,26,mail,1334,145,748,125,3,458,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-14,25,mail,1449,115,803,141,3,502,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-15,24,mail,1451,2,804,142,3,502,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-16,23,mail,1457,6,806,145,3,503,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-17,22,mail,1719,262,949,169,3,598,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-18,21,mail,1895,176,1035,197,3,660,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-19,20,mail,2029,134,1100,208,3,718,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-20,19,inperson,4517,4517,2003,970,6,1538,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-20,19,mail,2236,207,1195,239,3,799,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-21,18,inperson,9224,4707,4149,1923,12,3140,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-21,18,mail,2400,164,1276,262,4,858,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-22,17,inperson,9224,0,4149,1923,12,3140,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-22,17,mail,2401,1,1277,262,4,858,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-23,16,inperson,9224,0,4149,1923,12,3140,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-23,16,mail,2409,8,1284,262,4,859,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-24,15,inperson,14279,5055,6452,2950,22,4855,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-24,15,mail,2748,339,1453,309,5,981,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-25,14,inperson,19370,5091,8699,3987,39,6645,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-25,14,mail,3068,320,1626,346,5,1091,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-26,13,inperson,24131,4761,10831,4965,46,8289,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-26,13,mail,3227,159,1708,365,5,1149,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-27,12,inperson,28648,4517,12864,5833,57,9894,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-27,12,mail,3554,327,1854,415,5,1280,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-28,11,inperson,33396,4748,14934,6823,71,11568,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-28,11,mail,3802,248,1981,439,5,1377,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-29,10,inperson,35827,2431,15942,7316,80,12489,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-29,10,mail,3986,184,2061,468,6,1451,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-30,9,inperson,37238,1411,16602,7490,84,13062,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-30,9,mail,4007,21,2072,470,6,1459,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-31,8,inperson,41692,4454,18524,8460,92,14616,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-10-31,8,mail,4280,273,2218,502,6,1554,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-01,7,inperson,46404,4712,20511,9484,109,16300,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-01,7,mail,4646,366,2392,559,10,1685,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-02,6,inperson,51376,4972,22623,10477,127,18149,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-02,6,mail,4949,303,2547,603,12,1787,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-03,5,inperson,56934,5558,25010,11551,143,20230,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-03,5,mail,5278,329,2699,655,13,1911,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-04,4,inperson,64391,7457,28182,12952,166,23091,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-04,4,mail,5624,346,2864,700,14,2046,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-05,3,inperson,70367,5976,30711,14031,185,25440,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-05,3,mail,5934,310,3018,732,14,2170,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-06,2,inperson,70367,0,30711,14031,185,25440,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-06,2,mail,5955,21,3028,732,15,2180,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-07,1,inperson,70367,0,30711,14031,185,25440,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-07,1,mail,6335,380,3208,763,17,2347,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-08,0,inperson,70367,0,30711,14031,185,25440,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37021,Buncombe County,2022-11-08,0,mail,6942,607,3469,816,21,2636,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-09,60,mail,1,1,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-10,59,mail,1,0,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-11,58,mail,1,0,0,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-12,57,mail,2,1,1,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-13,56,mail,3,1,2,1,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-14,55,mail,5,2,2,3,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-15,54,mail,5,0,2,3,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-16,53,mail,11,6,6,4,0,1,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-17,52,mail,11,0,6,4,0,1,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-18,51,mail,11,0,6,4,0,1,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-19,50,mail,23,12,13,6,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-20,49,mail,25,2,14,7,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-21,48,mail,32,7,19,9,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-22,47,mail,32,0,19,9,0,4,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-23,46,mail,41,9,23,10,0,8,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-24,45,mail,41,0,23,10,0,8,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-25,44,mail,41,0,23,10,0,8,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-26,43,mail,54,13,30,10,0,14,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-27,42,mail,56,2,30,10,0,16,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-28,41,mail,57,1,30,10,0,17,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-29,40,mail,68,11,34,11,0,23,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-09-30,39,mail,73,5,38,11,0,24,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-01,38,mail,73,0,38,11,0,24,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-02,37,mail,73,0,38,11,0,24,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-03,36,mail,86,13,42,15,0,29,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-04,35,mail,88,2,42,17,0,29,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-05,34,mail,98,10,48,18,0,32,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-06,33,mail,107,9,50,22,0,35,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-07,32,mail,117,10,53,26,0,38,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-08,31,mail,117,0,53,26,0,38,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-09,30,mail,117,0,53,26,0,38,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-10,29,mail,126,9,57,27,0,42,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-11,28,mail,147,21,70,29,0,48,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-12,27,mail,149,2,70,31,0,48,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-13,26,mail,150,1,71,31,0,48,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-14,25,mail,172,22,82,39,0,51,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-15,24,mail,172,0,82,39,0,51,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-16,23,mail,172,0,82,39,0,51,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-17,22,mail,189,17,89,42,0,58,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-18,21,mail,193,4,90,44,0,59,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-19,20,mail,196,3,91,44,0,61,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-20,19,inperson,1421,1421,373,610,0,438,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-20,19,mail,245,49,114,51,1,79,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-21,18,inperson,2688,1267,673,1181,1,833,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-21,18,mail,281,36,136,56,1,88,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-22,17,inperson,2688,0,673,1181,1,833,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-22,17,mail,281,0,136,56,1,88,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-23,16,inperson,2688,0,673,1181,1,833,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-23,16,mail,281,0,136,56,1,88,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-24,15,inperson,4153,1465,1102,1806,1,1244,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-24,15,mail,323,42,154,64,1,104,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-25,14,inperson,5415,1262,1441,2341,4,1629,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-25,14,mail,338,15,161,69,1,107,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-26,13,inperson,6618,1203,1709,2903,8,1998,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-26,13,mail,362,24,169,72,1,120,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-27,12,inperson,7729,1111,2014,3381,9,2325,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-27,12,mail,396,34,181,84,1,130,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-28,11,inperson,9113,1384,2364,3999,12,2738,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-28,11,mail,416,20,189,90,1,136,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-29,10,inperson,9113,0,2364,3999,12,2738,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-29,10,mail,416,0,189,90,1,136,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-30,9,inperson,9113,0,2364,3999,12,2738,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-30,9,mail,416,0,189,90,1,136,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-31,8,inperson,10267,1154,2616,4511,15,3125,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-10-31,8,mail,473,57,218,99,1,155,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-01,7,inperson,11605,1338,2945,5156,20,3484,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-01,7,mail,502,29,228,107,1,166,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-02,6,inperson,12892,1287,3240,5716,26,3910,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-02,6,mail,538,36,244,116,1,177,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-03,5,inperson,14243,1351,3590,6277,30,4346,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-03,5,mail,570,32,256,126,1,187,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-04,4,inperson,16143,1900,4018,7146,33,4946,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-04,4,mail,591,21,262,132,1,196,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-05,3,inperson,17407,1264,4282,7707,37,5381,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-05,3,mail,605,14,267,136,1,201,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-06,2,inperson,17407,0,4282,7707,37,5381,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-06,2,mail,605,0,267,136,1,201,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-07,1,inperson,17407,0,4282,7707,37,5381,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-07,1,mail,717,112,321,166,1,229,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-08,0,inperson,17407,0,4282,7707,37,5381,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37023,Burke County,2022-11-08,0,mail,801,84,354,187,1,259,1,nc-sbe,2026-09-08T00:25:49+00:00
2022,NC,37025,Cabarrus County,2022-09-09,60,mail,1,1,1,0,0,0,1,nc-sbe,2026-09-08T00:25:49+00:00
