cycle,state,county_fips,county_name,date,days_to_election,method,ballots_total,ballots_new,party_dem,party_rep,party_oth,party_npa,source_tier,source_name,retrieved_at
2022,FL,12007,Bradford County,2022-11-22,-14,inperson,2587,,539,1840,24,184,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12007,Bradford County,2022-11-22,-14,mail,2541,,888,1444,18,191,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12007,Bradford County,2022-11-23,-15,inperson,2587,,539,1840,24,184,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12007,Bradford County,2022-11-23,-15,mail,2541,,888,1444,18,191,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-06,33,mail,145,,48,60,6,31,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-07,32,mail,173,,58,73,6,36,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-10,29,mail,198,,68,82,6,42,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-21,18,mail,33670,,12730,14373,598,5969,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-23,16,mail,37009,,14027,15823,655,6504,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-24,15,mail,37009,,14027,15823,655,6504,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-25,14,inperson,3882,,1064,2197,70,551,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-25,14,mail,42129,,16083,17964,738,7344,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-27,12,inperson,12685,,3487,7116,217,1865,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-27,12,mail,53157,,20697,22285,935,9240,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-28,11,inperson,17275,,4714,9675,297,2589,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-28,11,mail,57280,,22254,24018,1005,10003,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-31,8,inperson,30057,,7891,16809,514,4843,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-10-31,8,mail,64745,,25256,27014,1136,11339,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-01,7,inperson,35282,,9101,19834,597,5750,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-01,7,mail,66796,,26030,27821,1172,11773,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-02,6,inperson,40461,,10297,22804,696,6664,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-02,6,mail,68410,,26644,28507,1202,12057,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-03,5,inperson,46418,,11732,26120,814,7752,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-03,5,mail,70964,,27611,29587,1251,12515,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-04,4,inperson,53125,,13281,29895,942,9007,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-04,4,mail,76620,,29719,31882,1346,13673,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-05,3,inperson,63049,,15631,35307,1149,10962,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-05,3,mail,79763,,30864,33207,1418,14274,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-06,2,inperson,72858,,18108,40492,1321,12937,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-06,2,mail,82723,,31978,34375,1468,14902,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-07,1,inperson,72858,,18108,40492,1321,12937,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-07,1,mail,82723,,31978,34375,1468,14902,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-14,-6,inperson,72856,,18107,40493,1321,12935,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-14,-6,mail,91370,,35403,37543,1631,16793,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-16,-8,inperson,72856,,18107,40493,1321,12935,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-16,-8,mail,91382,,35409,37543,1632,16798,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-17,-9,inperson,72856,,18107,40493,1321,12935,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-17,-9,mail,91384,,35411,37543,1632,16798,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-18,-10,inperson,72856,,18107,40493,1321,12935,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-18,-10,mail,91390,,35415,37545,1632,16798,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-19,-11,inperson,72856,,18107,40493,1321,12935,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-19,-11,mail,91399,,35421,37545,1632,16801,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-22,-14,inperson,72856,,18107,40493,1321,12935,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-22,-14,mail,91399,,35421,37545,1632,16801,1,fl-doe,2026-09-08T00:32:43+00:00
2022,FL,12009,Brevard County,2022-11-23,-15,inperson,72856,,18107,40493,1321,12935,1,fl-doe,2026-09-08T00:32:43+00:00
