cycle,state,date,days_to_election,dimension,bucket,ballots_total,source_tier,source_name,retrieved_at
2022,NC,2022-09-28,41,race,hispanic,270,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-28,41,race,other,275,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-28,41,race,unknown,861,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-28,41,race,white,7810,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-28,41,sex,female,6058,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-28,41,sex,male,4965,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-28,41,sex,unknown,646,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,age,18-24,633,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,age,25-34,1003,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,age,35-44,971,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,age,45-54,1021,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,age,55-64,1918,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,age,65+,7297,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,race,asian,370,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,race,black,2232,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,race,hispanic,292,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,race,other,299,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,race,unknown,942,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,race,white,8656,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,sex,female,6714,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,sex,male,5413,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-29,40,sex,unknown,716,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,age,18-24,685,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,age,25-34,1092,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,age,35-44,1048,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,age,45-54,1105,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,age,55-64,2066,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,age,65+,7922,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,race,asian,399,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,race,black,2361,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,race,hispanic,316,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,race,other,322,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,race,unknown,1008,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,race,white,9452,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,sex,female,7298,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,sex,male,5840,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-09-30,39,sex,unknown,780,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,age,18-24,688,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,age,25-34,1096,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,age,35-44,1052,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,age,45-54,1110,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,age,55-64,2074,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,age,65+,7976,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,race,asian,401,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,race,black,2371,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,race,hispanic,317,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,race,other,322,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,race,unknown,1013,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,race,white,9511,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,sex,female,7340,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,sex,male,5872,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-01,38,sex,unknown,784,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,age,18-24,690,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,age,25-34,1097,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,age,35-44,1052,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,age,45-54,1111,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,age,55-64,2074,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,age,65+,7979,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,race,asian,401,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,race,black,2371,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,race,hispanic,317,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,race,other,322,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,race,unknown,1014,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,race,white,9517,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,sex,female,7343,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,sex,male,5876,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-02,37,sex,unknown,784,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,age,18-24,818,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,age,25-34,1247,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,age,35-44,1204,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,age,45-54,1260,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,age,55-64,2395,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,age,65+,9225,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,race,asian,441,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,race,black,2675,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,race,hispanic,358,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,race,other,364,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,race,unknown,1166,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,race,white,11076,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,sex,female,8506,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,sex,male,6747,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-03,36,sex,unknown,896,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,age,18-24,868,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,age,25-34,1316,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,age,35-44,1271,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,age,45-54,1328,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,age,55-64,2525,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,age,65+,9756,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,race,asian,457,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,race,black,2812,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,race,hispanic,368,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,race,other,390,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,race,unknown,1219,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,race,white,11747,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,sex,female,8984,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,sex,male,7139,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-04,35,sex,unknown,941,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,age,18-24,990,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,age,25-34,1471,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,age,35-44,1401,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,age,45-54,1492,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,age,55-64,2854,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,age,65+,11069,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,race,asian,508,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,race,black,3129,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,race,hispanic,425,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,race,other,439,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,race,unknown,1363,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,race,white,13334,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,sex,female,10180,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,sex,male,8038,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-05,34,sex,unknown,1059,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,age,18-24,1066,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,age,25-34,1593,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,age,35-44,1515,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,age,45-54,1607,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,age,55-64,3129,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,age,65+,12086,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,race,asian,553,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,race,black,3380,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,race,hispanic,454,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,race,other,482,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,race,unknown,1487,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,race,white,14554,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,sex,female,11108,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,sex,male,8727,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-06,33,sex,unknown,1161,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,age,18-24,1160,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,age,25-34,1711,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,age,35-44,1648,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,age,45-54,1729,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,age,55-64,3396,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,age,65+,13174,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,race,asian,596,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,race,black,3673,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,race,hispanic,495,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,race,other,513,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,race,unknown,1608,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,race,white,15838,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,sex,female,12095,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,sex,male,9452,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-07,32,sex,unknown,1271,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,age,18-24,1185,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,age,25-34,1736,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,age,35-44,1684,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,age,45-54,1760,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,age,55-64,3462,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,age,65+,13440,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,race,asian,618,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,race,black,3725,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,race,hispanic,504,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,race,other,518,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,race,unknown,1632,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,race,white,16175,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,sex,female,12331,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,sex,male,9635,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-08,31,sex,unknown,1301,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,age,18-24,1186,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,age,25-34,1738,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,age,35-44,1686,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,age,45-54,1762,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,age,55-64,3465,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,age,65+,13441,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,race,asian,618,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,race,black,3726,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,race,hispanic,504,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,race,other,518,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,race,unknown,1636,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,race,white,16181,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,sex,female,12333,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,sex,male,9642,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-09,30,sex,unknown,1303,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,age,18-24,1253,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,age,25-34,1818,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,age,35-44,1774,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,age,45-54,1844,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,age,55-64,3648,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,age,65+,14165,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,race,asian,635,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,race,black,3907,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,race,hispanic,525,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,race,other,536,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,race,unknown,1743,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,race,white,17059,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,sex,female,13012,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,sex,male,10123,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-10,29,sex,unknown,1367,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,age,18-24,1408,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,age,25-34,1996,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,age,35-44,1973,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,age,45-54,2013,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,age,55-64,4013,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,age,65+,15847,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,race,asian,692,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,race,black,4281,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,race,hispanic,584,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,race,other,582,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,race,unknown,1918,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,race,white,19087,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,sex,female,14501,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,sex,male,11230,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-11,28,sex,unknown,1519,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,age,18-24,1480,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,age,25-34,2104,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,age,35-44,2073,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,age,45-54,2117,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,age,55-64,4210,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,age,65+,16701,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,race,asian,723,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,race,black,4497,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,race,hispanic,612,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,race,other,618,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,race,unknown,2011,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,race,white,20115,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,sex,female,15269,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,sex,male,11827,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-12,27,sex,unknown,1589,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,age,18-24,1703,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,age,25-34,2334,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,age,35-44,2291,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,age,45-54,2369,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,age,55-64,4802,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,age,65+,18841,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,race,asian,820,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,race,black,4987,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,race,hispanic,676,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,race,other,689,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,race,unknown,2243,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,race,white,22794,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,sex,female,17269,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,sex,male,13290,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-13,26,sex,unknown,1781,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,age,18-24,1908,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,age,25-34,2555,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,age,35-44,2522,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,age,45-54,2647,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,age,55-64,5377,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,age,65+,20949,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,race,asian,928,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,race,black,5500,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,race,hispanic,748,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,race,other,758,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,race,unknown,2470,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,race,white,25408,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,sex,female,19229,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,sex,male,14729,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-14,25,sex,unknown,2000,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,age,18-24,1980,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,age,25-34,2633,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,age,35-44,2582,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,age,45-54,2711,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,age,55-64,5488,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,age,65+,21353,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,race,asian,952,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,race,black,5551,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,race,hispanic,757,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,race,other,782,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,race,unknown,2534,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,race,white,26024,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,sex,female,19647,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,sex,male,15040,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-15,24,sex,unknown,2060,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,age,18-24,1983,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,age,25-34,2634,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,age,35-44,2584,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,age,45-54,2714,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,age,55-64,5493,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,age,65+,21355,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,race,asian,954,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,race,black,5551,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,race,hispanic,757,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,race,other,782,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,race,unknown,2539,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,race,white,26033,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,sex,female,19656,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,sex,male,15047,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-16,23,sex,unknown,2060,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,age,18-24,2298,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,age,25-34,2984,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,age,35-44,2893,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,age,45-54,3083,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,age,55-64,6258,1,nc-sbe,2026-09-06T15:46:38+00:00
2022,NC,2022-10-17,22,age,65+,24156,1,nc-sbe,2026-09-06T15:46:38+00:00
